-100, 0.00036383518051635123, 9.009044518344019e-05
-99, -0.0029405698187267705, -0.00031367703167823637
-98, -0.005878621383122187, -0.00049533231045484
-97, 0.0004939810179304938, -3.746720489518265e-05
-96, -0.0003787797236856997, -9.175969579595453e-05
-95, -0.00047425359960816873, -0.00032955275158305615
-94, 0.0003859397528885044, -0.00017206893649088163
-93, -0.0007091811600552245, -0.00036229548194438723
-92, 0.00031166336832365847, 0.00012662643093142026
-91, -7.074064603518133e-05, -0.00041284932013893014
-90, -0.00018131098621330038, 8.931424273103822e-05
-89, 0.00023176425657090132, -0.0002904992031159976
-88, 3.9530207019612684e-05, 3.600355827941375e-05
-87, 0.0001048218890598823, 0.0011883305022449006
-86, -0.00012116589560584807, -0.0005209466170058104
-85, 0.0009612083522448595, 0.0004769833119897195
-84, -0.0005343159070212791, -0.0010732523390894907
-83, -8.945691692485453e-05, -0.0008017895564222727
-82, -0.00011145594643506354, 0.0005450867608812746
-81, -0.0006273136707248503, 0.0008473959204885583
-80, 0.001134801744328145, -0.0005846382314696349
-79, 0.0002568184343762829, 5.45373606141683e-05
-78, -0.0008525228324954568, 5.594754069589841e-05
-77, 0.00043729047835294326, 0.00014883351476086774
-76, 2.0445224425665e-05, 0.0005626097936940075
-75, -0.0010302231308959191, -0.0006604704622611285
-74, 0.0012358013034084038, 0.0010372011309571195
-73, -0.0005032489091535322, 0.00021110458129689836
-72, -0.0003742058240229477, -0.00018545464611913117
-71, 0.0006743339507721315, -0.0003752665754062046
-70, -0.0004797482611821496, 0.0008423137044174485
-69, 0.00041955163563483946, -0.0001372204553380875
-68, -0.0010077311496588998, 0.000932664782649175
-67, -0.0007929255409191256, 0.0003988536840063546
-66, 0.001188850087844283, 0.0002708543366913826
-65, 0.0005386179429017588, -0.00018952528086170917
-64, 1.692826597399404e-05, -0.0005341630404753924
-63, -0.0005795081277021816, -4.192794893361825e-05
-62, -0.0002573333149708803, -7.13140438770159e-05
-61, -0.0006416699617289774, 0.0009971945052083132
-60, -0.0003668022631635787, 0.0016621429360990324
-59, 0.0007068138547325223, 0.0006845148366867898
-58, -0.0007917654231231505, -0.0018068160783735426
-57, -0.0003864915459995191, 0.0025299756286961197
-56, 0.00019672174904090836, 0.0010616365026268745
-55, 0.0008778519937789989, 0.000628524958806431
-54, 0.0009204106691451299, 0.0001847273192673421
-53, -0.000437678046572511, -0.00022956218362443596
-52, 0.0034960195964574043, 0.00152054978621957
-51, 0.0013551372188476542, -0.0006087153373043695
-50, -0.001050722301363984, -4.364862550909381e-06
-49, 0.0010592621085935175, 5.610077414008012e-05
-48, -0.0022293100830437867, 0.0008374284685028867
-47, 0.0019313952074684441, -0.001040677673479892
-46, -0.00040289382638859046, 0.0008912343169319002
-45, 0.0011765859200278958, 0.0005226995799877602
-44, 0.0016097211904452099, -0.0027633398558286485
-43, -0.0011767407762223138, -0.0006218452217347634
-42, 0.000921816919032024, 0.0023209828427738126
-41, -0.0014768816796956027, -0.00018718557383925108
-40, 0.0006691483327950375, 0.0005341661354426334
-39, -0.0011686219483051975, 0.0016911032776982284
-38, 0.0015581150844574826, -0.00024234667461706523
-37, 0.0017541017901576766, 0.0015184753466363238
-36, -0.003833789076487246, -0.0010121460958899741
-35, -0.0012733379801205887, -0.0010815413312418834
-34, 0.00390090442842567, 0.0025592456978601255
-33, -0.00011862290908311809, 0.001780788009875273
-32, 0.0023221737712520547, -0.0028786140746269884
-31, -0.0012921798231347792, -0.0019363759251431036
-30, -0.001449483966659199, 0.0009930387630758522
-29, 0.002415233159669089, -0.003924317448529763
-28, -0.0045545252109246035, 0.0022406448035318023
-27, -0.0011403178750472073, -0.0017555752192869986
-26, 0.00024462628653573233, 0.00029694569808539386
-25, 0.0021679106655664777, 0.006503561176412972
-24, 0.0013231189353441854, -0.004660440468248434
-23, -0.002188330740123995, -0.000701473185563465
-22, -0.005740301119361749, 0.0006301223386210661
-21, -0.0002554352395126424, -0.0018386633419210743
-20, 0.0013379548913075429, 0.0027647869790245177
-19, 0.003132184383895517, 0.00024719262793531337
